ResourceID,MONNO,MONNO_TYPE,MONNAMEQ,NAME_TYPE,TPQ,TPQ_TYPE,TPQPREC_Valueid,TAQ,TAQ_TYPE,TAQPREC_Valueid,DESCRIPTION,DESCRIPTION_TYPE,WKT,DES_Valueid,REFERENCE,TYPE_Valueid,CP_Valueid
00000000-0000-0000-0000-000000lhd957,957,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman street at Cottesford Place""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.537423846025446 53.2362864287021),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd957,,,,,,,,,,,"""An east-west street, exposed in two trenches at CP56, probably ran from the main north-south street to the intervallum road.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd957,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-000000lhd957,,,,,,,,,,,,,,,,,ca94f12a-7acc-4289-9d54-b993535b3b8b
00000000-0000-0000-0000-000000lhd957,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd958,958,838a206c-7975-4695-a2ae-1575b1e07984,"""North Close Gate in Priorygate""",81dd62d2-6701-4195-b74b-8057456bba4b,1300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1815,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.534790711592993 53.2348516740228),,,1909a832-8488-4a84-b352-d8fdb403e5be,
00000000-0000-0000-0000-000000lhd958,,,,,,,,,,,"""Original medieval gate to the Close and part of the Close wall. Demolished in 1815 and replaced in 1816 with the existing Priory Gate (MON493) . It was a very large square building with a vaulted archway, crenellated parapet and pedestrian arched passageway on the west side; according to E Venables the upper rooms were used to store D and C records, and it was also known as the Registry""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd958,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd959,959,838a206c-7975-4695-a2ae-1575b1e07984,"""West Close Gate in Eastgate""",81dd62d2-6701-4195-b74b-8057456bba4b,1300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1812,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.537678254240377 53.2349770366421),,,1909a832-8488-4a84-b352-d8fdb403e5be,
00000000-0000-0000-0000-000000lhd959,,,,,,,,,,,"""Gate across Eastgate where crossed by the Close Wall from the west end of 24 Eastgate to 6 Eastgate. Sketches by Willson and Peter de Wint (distant view) survive; Willson sketched a two storey gatehouse with defensive arrow loops and windows of medieval and 18th C date. Two centred carriageway arch under hoodmould. Part of collapsed in February 1812, and it was demolished. Surviving wall scar on the south side on 24 Eastgate.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd959,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd960,960,838a206c-7975-4695-a2ae-1575b1e07984,"""West Bail Gate in Eastgate""",81dd62d2-6701-4195-b74b-8057456bba4b,1300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1820,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.538328094241701 53.2348142016333),,,c98be4de-0375-48e2-96c7-3eaf40a60630,
00000000-0000-0000-0000-000000lhd960,,,,,,,,,,,"""Gate across Eastgate linking White Hart (MON1343) and Angel Inn (MON1344). Demolished in the 19th century but its position has been determined through contemporary sketches, (including two by Peter de Wint reproduced in Survey of Ancient Houses Lincoln III p. 11, and IV p. 153). A chamber above the gate may have been part of the White Hart Inn.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd960,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd961,961,838a206c-7975-4695-a2ae-1575b1e07984,"""East Close Gate in Eastgate""",81dd62d2-6701-4195-b74b-8057456bba4b,1300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1800,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535720475025152 53.2352676429549),,,1909a832-8488-4a84-b352-d8fdb403e5be,
00000000-0000-0000-0000-000000lhd961,,,,,,,,,,,"""Located just inside East Bail Gate, immediately to the west of East Bight/Eastgate junction. Position indicated on lease plans for the Old Deanery. Further details not known. Marrat does not mark it as destroyed on 1848 map.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd961,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd962,962,838a206c-7975-4695-a2ae-1575b1e07984,"""Close gate at Greestone Stairs""",81dd62d2-6701-4195-b74b-8057456bba4b,1270,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.534237498584437 53.2326243842254),,,1909a832-8488-4a84-b352-d8fdb403e5be,
00000000-0000-0000-0000-000000lhd962,,,,,,,,,,,"""Medieval gate in the Close Wall to allow passage between Greestone Stairs and Greestone Place/Boune Lane. Dressed stone, brick and ashlar. Since the wall to the west was used as a boundary in the late 13th century this gate may be of 13th-century date. Renewed mid and late 20th century.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd962,,,,,,,,,,,,,,bc908dbc-45ff-426c-8713-f622907730ab,1388552,,
00000000-0000-0000-0000-000000lhd962,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd962,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-000000lhd963,963,838a206c-7975-4695-a2ae-1575b1e07984,"""Inhumation cemetery Riseholme Road""",81dd62d2-6701-4195-b74b-8057456bba4b,-0100,cf4d3fee-1c66-499c-a087-13eb3a069807,394c182b-fdbb-4239-a5c2-8f44a3eaff5d,1500,f21fd154-a96d-4b50-9fa9-dbab3c54d441,394c182b-fdbb-4239-a5c2-8f44a3eaff5d,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.539113137244157 53.2544395841887),,,a56fcb82-10dd-4ff5-a19b-09c0dca1a8fc,
00000000-0000-0000-0000-000000lhd963,,,,,,,,,,,"""Undated large pit observed in roadside drainage ditch during construction of ring road at its roundabout junction with Riseholme Road. It could be: a) prehistoric mortuary b) execution site c) reburial (although the bones appeared to be articulated) d) plague cemetery. The pit is very close to the line of the Roman and later road almost precisely on the city boundary. It contained at least twelve inhumations, which were much disturbed, probably during the construction of the Victorian house which had stood on the site and was demolished for the construction of the by-pass.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd963,,,,,,,,,,,,,,,,,dfc1fa9b-e3c8-459d-a3fa-d65e1443b9e7
00000000-0000-0000-0000-000000lhd963,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-000000lhd963,,,,,,,,,,,,,,,,,ed178863-0fc9-4496-99c7-58fe5ed59093
00000000-0000-0000-0000-000000lhd963,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-000000lhd964,964,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman intramural road in SE quarter of fortress""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.536983591115534 53.2338178139234),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd964,,,,,,,,,,,"""Intramural road in south-east quarter of fortress""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd964,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-000000lhd964,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-000000lhd965,965,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman intramural road in SW quarter of upper city""",81dd62d2-6701-4195-b74b-8057456bba4b,0100,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1500,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.540796585487761 53.2340443564901),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd965,,,,,,,,,,,"""Intramural road in south-west quarter of fortress. It has been investigated in one location, during works at 29 Steep Hill. Constructed on top of what was probably the legionary period road, it was resurfaced several times and had drains and a kerb on the south side. With a width of 4.5m, it had a camber and had been cut into by wheel ruts. In the mid-late 2nd century and into the 3rd century, there were major phases of building here, particularly MON7955, and the road was repositioned 2.5m southwards and widened to at least 6.5m. From pottery evidence and the fact that a medieval wall (MON7961) and hearth (MON7962) butted on to its north side, the road was still being used in the medieval period, as a lane, yard or property boundary.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd965,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-000000lhd965,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 1 Lincoln Castle (except modern buildings) / 1005049,,
00000000-0000-0000-0000-000000lhd966,966,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman intramural road in NW quarter of colonia""",81dd62d2-6701-4195-b74b-8057456bba4b,0090,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.540239958695167 53.2371929660578),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd966,,,,,,,,,,,"""At Temperance Place, an intramural road running east-west in the north-west quarter of the upper city of the colonia""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd966,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-000000lhd966,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-000000lhd967,967,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman road from Newport Arch to Nettleham Road""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,38cc0cb2-1e87-4138-9503-cb1673980f91,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.535029573021244 53.2383876104712),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd967,,,,,,,,,,,"""Putative line of Roman road from its southernmost observed point, as seen during investigations into line of the aqueduct, to Newport Arch. Nettleham Road itself seems to have been aligned on the south gate of the fortress and may therefore pre-date the foundation of the fortress and have been diverted, to enter the fortress via its north or east gates.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd967,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-000000lhd968,968,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman road to Burton villa""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.544597718102946 53.2412467243368),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd968,,,,,,,,,,,"""Putative line of Roman road from Burton villa to the fortress, based on alignment of medieval Bradegate, which appears to head towards the west gate of the fortress until it diverges. If this road did follow its alignment to the west gate it ought to have been laid out before the widening of the colonia ditch in the late Roman period. It is possible that the road diverged to follow the cliff edge along Mill Road, in which case it would have followed the line of the road found in the Lawn excavations (MON154).""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd968,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-000000lhd969,969,838a206c-7975-4695-a2ae-1575b1e07984,"""Late Roman defences. Walls. Colonia wall thickening at Motherby Hill""",81dd62d2-6701-4195-b74b-8057456bba4b,0250,cf4d3fee-1c66-499c-a087-13eb3a069807,38cc0cb2-1e87-4138-9503-cb1673980f91,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543017049170049 53.2321926504358),,,bb545a0e-2f37-42ce-bd16-7b6d64dcda03,
00000000-0000-0000-0000-000000lhd969,,,,,,,,,,,"""Thickening of the colonia wall to a total width of c.3.7m to the north of the interval tower (MON674). Probably added at the time when the tower was demolished to rampart level and its central cavity backfilled.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd969,,,,,,,,,,,,,,27c67c7d-76b8-46ac-9209-7b6a7d593f2f,1388700,,
00000000-0000-0000-0000-000000lhd969,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 253 Roman wall and ditch on Motherby Hill; SAM 115A Lincoln Roman Colonia (Lindum) / 1004970,,
00000000-0000-0000-0000-000000lhd969,,,,,,,,,,,,,,,,b084ab7d-6e0a-4486-b94e-c19dfa53c33d,
00000000-0000-0000-0000-000000lhd969,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd970,970,838a206c-7975-4695-a2ae-1575b1e07984,"""Late Roman defences. Interval tower (demolition of) at Motherby Hill""",81dd62d2-6701-4195-b74b-8057456bba4b,0250,cf4d3fee-1c66-499c-a087-13eb3a069807,38cc0cb2-1e87-4138-9503-cb1673980f91,0400,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543017049170049 53.2321926504358),,,bb545a0e-2f37-42ce-bd16-7b6d64dcda03,
00000000-0000-0000-0000-000000lhd970,,,,,,,,,,,"""Gradually decayed in 4th century, and was used for the disposal of dead dogs. Backfill of hollow centre of interval tower. Contemporary with its demolition and the addition of wall thickening to the north (MON969)?""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd970,,,,,,,,,,,,,,,,,02c57358-94a2-485f-a1a4-8caca75543a5
00000000-0000-0000-0000-000000lhd970,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115A Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-000000lhd971,971,838a206c-7975-4695-a2ae-1575b1e07984,"""Early Roman defences. Fortress ditch at Cuthberts Yard""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0120,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.541932786901972 53.2372046978785),,,1369d0b1-9489-4ea5-a501-c66108b79937,
00000000-0000-0000-0000-000000lhd971,,,,,,,,,,,"""Two north-south ditches. Part of legionary defences.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd971,,,,,,,,,,,,,,,,31ccbb48-22c4-4edf-9ef7-601c56711568,
00000000-0000-0000-0000-000000lhd971,,,,,,,,,,,,,,,,,ca94f12a-7acc-4289-9d54-b993535b3b8b
00000000-0000-0000-0000-000000lhd971,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,SAM 115 Lincoln Roman Colonia (Lindum) / 1003569,,
00000000-0000-0000-0000-000000lhd972,972,838a206c-7975-4695-a2ae-1575b1e07984,"""Fosse Way at Pennell Street/High Street""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,38cc0cb2-1e87-4138-9503-cb1673980f91,0850,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.544749736876691 53.2199786669952),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-000000lhd972,,,,,,,,,,,"""At junction of High Street and Pennell Street. In section, remains of a metalled road surface, comprising a series of layers of limestone pieces mixed with mortar/concrete. Top at 3.93m. OD, with thickness of 300mm-400mm""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd972,,,,,,,,,,,,,,,,,ca94f12a-7acc-4289-9d54-b993535b3b8b
00000000-0000-0000-0000-000000lhd972,,,,,,,,,,,,,,,,,f10fdeb8-60f0-40c9-b0dc-b71e21a23417
00000000-0000-0000-0000-000000lhd973,973,838a206c-7975-4695-a2ae-1575b1e07984,"""St Michaels Church in Wigford cemetery""",81dd62d2-6701-4195-b74b-8057456bba4b,1147,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1535,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.544320462181074 53.2202700883588),,,a6fabea3-3818-4f28-9e89-b503d163c744,
00000000-0000-0000-0000-000000lhd973,,,,,,,,,,,"""Located on the east side of High Street just north of Great Gowts Drain including Pennell Street. Nine inhumations were found during the laying of water mains in 1992, c130-140 during sewage pipe replacement in 1996. The location of the church (MON850) has not been precisely established.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd973,,,,,,,,,,,,,,,,,d1580b26-e4fb-41c0-a0ad-f3994064649c
00000000-0000-0000-0000-000000lhd973,,,,,,,,,,,,,,,,,2b884f51-c546-4773-8993-2b6c53f72650
00000000-0000-0000-0000-000000lhd974,974,838a206c-7975-4695-a2ae-1575b1e07984,"""Ditch, Sincil Bank""",81dd62d2-6701-4195-b74b-8057456bba4b,-0200,cf4d3fee-1c66-499c-a087-13eb3a069807,595e8d0e-27e6-48bf-b709-4440ca5ff860,0060,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.541539864489695 53.2183482222592),,,1369d0b1-9489-4ea5-a501-c66108b79937,
00000000-0000-0000-0000-000000lhd974,,,,,,,,,,,"""A north-south ditch at least 37m in length, one of two (see 975) filled by possible silt and sealed by alluvial silt, had been cut during a period of dryness. On east side of (975)""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd974,,,,,,,,,,,,,,,,,ca94f12a-7acc-4289-9d54-b993535b3b8b
00000000-0000-0000-0000-000000lhd974,,,,,,,,,,,,,,,,,ed178863-0fc9-4496-99c7-58fe5ed59093
00000000-0000-0000-0000-000000lhd975,975,838a206c-7975-4695-a2ae-1575b1e07984,"""Ditch, Sincil Bank""",81dd62d2-6701-4195-b74b-8057456bba4b,-0200,cf4d3fee-1c66-499c-a087-13eb3a069807,595e8d0e-27e6-48bf-b709-4440ca5ff860,0060,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.541539864489695 53.2183482222592),,,1369d0b1-9489-4ea5-a501-c66108b79937,
00000000-0000-0000-0000-000000lhd975,,,,,,,,,,,"""A north-south ditch at least 37m in length, one of two (see 974), filled by possible silt and sealed by alluvial silt, had been cut during a period of dryness. On west side of MON974""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-000000lhd975,,,,,,,,,,,,,,,,,ca94f12a-7acc-4289-9d54-b993535b3b8b
00000000-0000-0000-0000-000000lhd975,,,,,,,,,,,,,,,,,ed178863-0fc9-4496-99c7-58fe5ed59093
00000000-0000-0000-0000-000000lhd976,976,838a206c-7975-4695-a2ae-1575b1e07984,"""Medieval quarries Pottergate""",81dd62d2-6701-4195-b74b-8057456bba4b,1100,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.532636618132781 53.2338722503674),,,44abde57-0668-4c9f-aaac-83bd24071373,
00000000-0000-0000-0000-000000lhd976,,,,,,,,,,,"""In the area of St Marys School, evidence for quarrying was found in the form of pits backfilled with demolition material. They may be pre 14th century as 13/14th century tile was contained in the fill. There was extensive quarrying in this area through the medieval and post-medieval periods""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
